10,-0.125,0.111672,4.10653,-21.6808,0,-0.111111,0.14357,0.00665584,0,-3.03954,-10.1411,-10.1961,-17.6635,-0.0380952,-0.017316,0.0616124,0,5.20337,0.349525,0.0133117,-0.21267,0.451415,0.282051,1.32249,0.00693277,0.11746,0.0319549,0.263155,0.297619,-0.1,-0.047619,0.104949,0.0157509,-0.0369048,0.108009,0.131926,-0.104981,0.1,0.0982456,0,-0.584127,-0.650779,0.0212406,-4.31269,0.357692,0.0649573,0,0.00665584,0.732584,0,44.7666,2.67924,1.36068,0.951876,1.81434,0,0.0649958,0,0,-0.0823593,-0.0606061,0,-0.0606061,-0.268651,0,0.0409174,7.10543e-15,0.00665584,0.0857143,-0.125,0.0179625,0,0,0.149251,0,0,0.119048,0,0.666667,0.81084,0,-0.106777,0,0.0410714,0,0.0240842,0,-1.3656,-0.58254,-0.150794,0,0,0,0,0,0,0,0,0.0667097,0,-0.666667,0,0.53276,0,3.77472,0.0476456,-0.00119048,0,0,0,0,0,
11,0.0166667,1.15561,8.16852,5.39534,0,-0.0833333,0.197198,0.224856,0,12.8031,-5.6083,-117.545,4.46195,0.0952381,1.02954,-1.05493,0,10.7031,1.24753,3.17593,0.571904,0.822211,1.15266,50.1055,0.465942,1.0599,1.44878,14.8868,0.163049,0,0.145321,0.334902,0.184797,-2.04662,1.84761,-0.510866,-0.179984,0.113136,8.25437,0.477309,-10.4777,1.39616,0.553395,20.7291,0.603109,0.291342,0,0.739719,0.00662393,0,6.41311,14.3575,2.84973,0.175026,1.64493,0,0.46338,0.0297619,0,4.00359,0.0679411,0,0.0167189,-7.57824,0,2.66431,0.34687,0.0865801,0.424251,-1.42692,1.03692,0.432051,0,0.568292,0,0.0321839,0.827484,0,0,0.939959,0.0519481,-2.16423,0,0.54814,0.423459,0,0,0.354582,0.0721001,0.10969,0,0,0.0634921,0,0,0,0.0159151,0,-10.4632,0.151515,-0.153846,0.0833333,0.564726,-0.116995,-36.3699,0.436453,0.488456,0,0.00695652,0,0,0,
12,0.0833333,2.85844,9.56978,20.095,0,0.0436654,0.184211,0.363692,0,-11.1438,-2.07144,5.22831,-103.352,-0.113448,0.888925,2.70681,0,52.2096,-11.6507,0.453873,-0.576917,0.988456,1.11665,0.699587,3.39599,2.66217,1.43866,2.27576,3.08542,-0.419421,0.245058,0.8701,0.728601,-0.33757,0.664995,0.495081,0.386191,1.04903,1.09439,0.444985,0.00882173,0.476255,0.263317,-9.93455,1.24862,0.00952381,0,0.0585137,2.0726,0,22.2146,5.61934,0.70217,0.555746,2.25931,0,0.112125,0.00526316,0.0285391,0.459929,0.360344,0.16696,-0.14899,0.785755,0,0.462457,0.418691,0.334269,0.18648,0.0357143,1.02261,0.437017,0.0381208,0.114404,0,0.0151515,1.2889,0.0974026,0.287939,3.6662,0.39934,-0.455364,0,0.940406,0.244489,0.0640756,0,-7.37095,-3.35407,0.246677,0,0,0,0,0.0101011,0,0,0,0.588964,0,-0.403509,0,-4.25013,0.486108,-9.60392,-0.0153509,-0.0386225,0.0277778,0.0926317,0,0,0,
13,0,2.0581,4.55012,-0.207795,0,0.2625,0,-0.0277778,0,1.61138,0,0.275,0.121752,-48.181,17.4821,-17.1002,-0.766667,28.6322,-16.08,0.134524,0.00301873,0.141074,0.17619,-0.104105,1.80259,2.13217,2.08282,3.48971,1.04503,-0.320413,0.276327,0.464797,0.00367935,0.1164,0.034725,0.136539,0.386346,1.22685,-0.393056,0.00584795,0,0,0.0731111,0.351587,0.284944,0.00952381,0,0,-0.16074,0,0.666465,4.06802,0.191667,-0.0011728,1.69701,0,0.0333333,0.0111111,0.215339,0.612527,-0.29368,0,0.00180914,0.010989,0,0.266667,0.0186685,0.0201735,12.1859,0,0.90543,0.601885,0.0257869,1.03007,0,0.514091,-0.966115,0,0.036151,-1.08224,0.276234,0.00482787,0,0.135967,0.695815,0,0,0.010989,-3.55271e-15,0.219791,0,0,0,0,0,0,0.0779221,0,0.377652,0,0.0670795,0,-9.01202,0.518476,0.0795763,-0.307702,0,0,0.0563425,0,0,0,
14,0,-12.5693,-15.5677,0.394118,0,0.326872,0.391422,0.515078,0,7.65499,0,-0.908694,0.473668,26.4612,-169.631,4.34807,1.25238,56.7356,5.15649,-0.0624222,0.201849,0.285971,-0.0997594,1.73359,8.14144,-11.7036,3.5192,3.13783,2.15772,1.72429,-0.763081,1.34796,0.678745,0.327301,-0.14164,12.6233,-7.74035,-9.85783,0.961965,0,0.121934,0.179181,-0.295641,4.58753,0.339957,0.805919,0.080624,0.160617,0.731941,0.698727,0.617805,20.1484,0.526263,0.704442,1.80258,-0.0833333,0.152381,0.100122,-0.468143,7.42187,1.2555,0,0.427263,0.0181818,0,0.718448,0.0380952,0.141176,19.0894,0,8.13494,-8.62002,3.44799,12.8626,0,1.62818,2.07117,0.00952381,0,0.546898,0.526128,0.278389,0,0.0855944,2.19284,0.0128205,0,0.0964136,0.0727795,0.576234,0,0,0.0756303,0,0,0,0.12667,0,0.153207,0,0.0634921,0.0291708,3.3854,0.908912,6.13421,-6.38326,0.134174,0,-0.077246,0,0,0,
15,0,1.13154,7.62089,-0.135533,0,0.69703,-0.0339013,-2.95346,0,7.91277,0.0614834,-0.377012,2.74846,-9.08336,3.66428,-145.785,0.0222222,58.8917,7.77743,1.33572,0.16981,3.29099,1.18414,0.963556,10.1683,5.31978,9.17925,14.9184,6.11241,0.772951,2.90434,10.6538,-6.60294,0.0676261,0.927165,0.783822,0.540026,1.9105,-7.78984,0.902155,0.0537356,1.00259,2.78515,-1.69579,0.0619302,0.0910611,0.0091954,0.182356,0.214018,0.117647,2.43596,12.0336,0.921963,0.134023,4.79643,0,0.826991,0.20951,0.707525,0.429072,0.566757,0.00833333,0.018528,0.242459,0,0.615052,2.45351,0.962166,4.66248,0,4.67118,0.101019,0.122246,0.481421,0,-5.5578,-11.3653,0.946299,0.324882,-21.8961,2.98745,1.98258,0,3.54713,0.846778,0.00833333,0,1.03684,-1.85528,2.54801,0,0,0.369253,0,0.0744382,0,0.381717,0,0.676133,0.0508159,3.13898,0.280952,0.575638,1.76485,-13.6281,0.0568629,2.03504,0.00833333,0.56714,0,0,0,
16,0,0.292036,1.94021,0.05,0,0.05625,0,0,0,0.113889,0,0.075,-0.141667,-18.9452,13.8607,-3.41488,-1.53333,-3.39899,-2.71141,0.0625,0,0,0,0,0.532747,1.00694,0.924278,1.46756,-0.0649351,0,0.116883,0,-0.0333333,0.0571429,-0.0571429,0,0.186228,0.294643,-0.114583,0,0,0,0,-0.0234848,0,0,0,0,0,0,0.0333333,1.63747,0,0.0444444,0.589286,0,0.0166667,0,0,0.458369,0,0,8.88178e-16,0,0,0,0,0,5.84009,0,0.410038,0.605556,0,0.382711,0,0.312771,0.0352092,0,0,-0.0340909,0.0030303,0,0,0,0.22767,0,0,0,0,-0.212229,0,0,0,0,0,0,0.038961,0,-0.00909091,0,0,0,-1.14841,0.0430556,0.00808081,0.0940657,0,0,0.025,0,0,0,
17,0.0500821,-0.0655778,331.274,61.6457,2.42857,-0.532482,17.5725,9.26528,0,21.5578,1.62492,15.7878,11.4879,-12.8603,21.3343,31.551,0.216667,-1681.61,71.1624,16.7916,8.17401,9.12245,-25.5874,9.09848,23.016,49.9971,11.494,47.2178,0.814071,20.7078,28.9102,59.1923,17.5873,14.6241,-8.65371,-8.58498,-1.12144,-29.4561,-0.788618,14.2994,6.06089,11.1111,11.1969,154.829,0.62365,14.3666,1.19062,1.77026,22.8969,1.67615,24.939,155.338,-16.2143,12.4991,15.078,0.500916,2.79146,1.12258,2.27716,78.8407,5.21972,0.261128,0.426921,6.8567,0,-12.4758,7.20512,-0.801572,40.5046,0,8.38838,7.41844,5.82771,19.3243,0,32.2914,49.472,-2.81712,1.33913,33.3756,2.40275,18.9619,0,-3.8299,-7.33535,-2.13868,0,32.544,-5.73629,-48.3517,0,0,6.72661,0,0.536042,0,3.78178,0,-11.7083,8.13247,1.54824,0.471429,14.9114,15.7613,84.8338,11.9787,11.1964,0.155576,1.53231,0,0.166667,0,
18,0.22907,-0.850851,14.0593,-13.0758,0.047619,0.766575,0.00860806,0.723427,0,19.4242,-0.01168,1.12,-10.0609,-7.9321,5.46436,8.14808,0.0888889,66.7544,-241.274,0.562903,-0.21087,-5.52106,1.01283,0.217407,1.87454,2.2205,5.40015,16.078,64.3204,-15.4493,2.79123,4.15286,7.21623,4.02646,-5.85001,4.26865,0.296291,17.3191,1.59212,0.32766,0.15,1.60479,3.26106,-35.4667,-2.33629,0.469352,0.0851852,0.026087,0.346372,0.0571429,10.0509,-1.36483,0.218697,-1.91649,-3.57684,0,0.266667,0.299084,6.72056,3.83933,-13.6434,0.0178571,0.0694859,0.352381,0,0.827506,0.398103,0.129544,2.29977,0,0.782767,2.0534,0.365331,2.59261,0,1.29398,8.5619,0.0233766,1.34658,24.715,1.79647,1.10438,0,1.1861,0.225427,0.0467854,0,0.0413637,0.199468,6.90159,0,0,0.653873,0,0.000904568,0,0,0,0.611982,0,-0.409261,3.69517,10.7619,0.86452,5.78457,0.128649,0.38853,-0.102778,0.191787,0,0.733333,0,
19,-0.0357143,-10.2608,18.3761,1.38133,0,0.652244,0.0229437,-0.308639,0,1.29448,0.0134339,2.66266,0.504041,0.143358,-0.312772,1.30536,0,16.0256,-1.16005,-76.0337,-8.06592,-10.9053,-3.33898,-8.6406,18.9121,-10.2097,-13.556,16.6625,-1.46797,0.0644149,0.059523,2.93483,0.111883,0.198227,-0.0961064,0.074982,0.34799,0.708976,0.10641,0.278599,0.0859807,0.235561,1.65524,22.9664,0.709597,0.939851,0.0904762,0.520838,0.746786,0.198943,-0.240669,1.2181,0.91987,0.0101493,1.78223,0,-0.302195,0.022619,0,0.664007,0.0888889,0,0,0.46766,0,0.390677,0.451198,0.142795,1.07017,-0.0769231,0.60823,0.0586341,0.0138889,0.245501,0,1.12812,2.73934,0.0341159,0.0971582,5.85558,0.786479,2.58689,0,0.765898,0.137018,0,0,0.920574,-0.0274466,0,0,0,0.458095,0,1.77753,0,0.5,0,0.234719,0,0.133369,0,-0.415132,1.40614,2.84179,0.684634,1.00721,0,2.21365,0,0,0,
20,0.0026455,-1.42774,7.35574,0.93245,0,-0.319744,0.03,0.0940375,0,0.719371,0,0.523594,0.527714,0.103019,0.196364,0.138059,0,11.0465,0.339035,-15.2454,-67.8147,0.657536,12.1878,0.00894915,4.56997,-1.2958,2.25298,1.70267,1.58946,-0.574223,-1.23172,11.4032,0.393904,0.00211416,0.00422833,0.0730474,0.462511,0.682434,0.119048,0.474635,0.0102564,0.476197,-0.420666,13.1424,1.03896,0.485681,0,0.0658416,0.611967,0.0128205,0.41879,1.22127,0.186628,0.0279318,0.340163,0,-0.0806663,0,0.00422833,0.945675,0.0545228,0,0.00180914,0.0409524,0,0,0.521468,0,0.0168843,0,0.650556,0.0767413,0.108468,0.138117,0,0.10668,0.591749,0.0283401,-0.224356,-15.8776,1.03333,25.2119,0,0.796243,0.0416792,0,0,0.2215,0.0171644,0.494883,0,0,0.031746,0,-2.21238,0,0,0,0.301435,0,0.145702,0,0.0515851,0.386511,3.75287,0.292246,0.11746,0,-6.0893,0,0,0,
21,0.0229392,7.3332,-7.80239,0.930532,0,0.233447,-0.194444,-5.26459,0,1.41627,0.0757243,0.293948,0.945048,0.267552,0.689295,3.57227,0,44.8149,-4.08081,-5.04963,0.159615,-66.5717,1.44831,1.40613,2.93771,5.38607,3.14879,4.68348,-10.9156,-0.350912,0.922509,2.50583,0.676066,0.0178111,1.75734,2.86203,0.243461,1.29087,0.191293,0.0104148,0.0406404,0.495677,-0.194037,-7.22211,1.90636,0.140289,0.0666667,0.145402,-2.12847,0.0528822,-0.555517,-1.59372,0.595824,0.289253,1.49209,0,0.0165631,0.0111111,0.353102,0.319984,0.193913,0,0,0.0804816,0,0.385743,0.339987,0.0115283,0.0307101,0.0128205,0.995035,0.0406778,0.0566558,0.0315195,0,0.626073,2.27502,0.0128205,0.0188172,3.59969,0.264063,-0.179657,0,0.465844,0.0970146,0.0110345,0,0.345855,0.391812,1.17153,0,0,-0.0341991,0,0.0351703,0,0.378531,0,0.269608,0.0541126,0,0.047619,0.465458,0.320272,2.77515,-0.0346656,-0.020775,0.0317303,0.188162,0,0,0,
22,0.0026455,3.50915,-38.911,-0.12631,0,1.93214,0.0611111,-0.114822,0,-1.32962,0,-0.0520147,0.486996,0.385714,-0.582243,0.774229,0,11.4438,1.70203,-4.28622,17.5603,0.765813,-58.2444,-0.274768,0.864308,0.642199,1.25982,0.667585,-0.358389,0.754941,1.07766,0.529439,-0.00711413,1.3625,-1.35774,0.409127,-0.271121,-0.161477,0.378571,0.00189529,0,0.100062,-0.298198,18.588,1.86947,-6.30805,0,0.0245718,0.212258,0,0.104744,-0.841466,0.54399,0.0352286,-0.498052,0,0.00790514,0,0,1.20255,0,0,0,0.0238095,0,0.377778,-0.0280914,0.109091,0.169418,0.0128205,0.556554,0.0200771,0.0444444,-1.47188,0,0.0119048,1.0236,-0.024975,0,4.93555,2.60732,25.3518,0,0.213128,0.258083,0,0,0.0638299,0.109497,-1.32778,0,0,0,0,-2.38568,0,0,0,1.14329,0,0.168067,0,-0.162727,0.254899,11.7768,-0.0441304,0.0857143,0,0.890027,0,0,0,
23,0.00857143,1.38091,55.309,0.205047,0,-0.107418,-0.638528,0.553858,0,4.56496,2.19646,73.151,0.0764791,0.0221861,2.04868,0.397862,0,8.09419,-1.62322,-12.6108,-1.04545,1.57882,0.91291,-129.394,19.1411,3.09638,1.44007,2.59076,0.21408,0.057971,-0.526984,0.69281,0.268199,1.02931,-0.611966,0.12298,2.01002,3.80257,0.0924079,-0.0430522,3.05243,0.185668,0.301042,-27.9419,-0.0955151,0.216668,0,-5.62078,5.26217,5.06487,1.26231,-33.1631,0.114628,0.00456686,0.132878,0.1,0.121325,-0.157738,0.00865801,-10.5216,0.0947063,0,0,3.0119,0,-0.0562068,0.481071,-0.270563,-0.255672,-1.37885,2.00276,-1.12725,0.755932,0.64278,0,0.486225,0.783699,0,0,0.728174,0.139396,0.702426,0,0.387462,0.0856655,0,0,0.396839,0.122593,0.305729,0,0,0.0333333,0,0.0327893,0,0.0179965,0,3.3367,-0.348485,-0.287546,-0.416667,0.54668,0.683871,17.7451,-5.6828,-0.917873,0,0.433335,0,0,0,
24,0.00857143,4.59826,-1.86985,1.16868,0,0.859665,0.728842,3.09874,0,-22.6874,0.0626744,0.361975,3.67465,0.890697,7.63376,11.2281,0.0666667,46.7034,0.904815,-7.47553,6.72146,2.82876,1.73137,21.2155,-295.948,6.88957,11.33,20.2497,8.88544,0.435749,2.89853,41.5386,3.07021,0.263557,0.950159,0.790894,-3.98094,16.7359,4.84824,1.9809,-0.0975418,1.07584,0.193904,-2.39517,0.101324,0.33879,0,-2.95544,21.5144,3.81616,2.43016,37.4803,0.651819,0.185999,4.55027,-0.0833333,0.374226,0.349194,0,19.9815,3.07684,0.199137,-0.0588235,0.412698,0,0.921982,5.04463,2.26664,-4.60843,0.294639,10.5444,2.51466,1.53062,5.45164,0,-6.45352,-20.8643,1.0913,0,5.08222,2.54195,0.251292,0,1.38248,2.38539,0.0380952,0,-6.44621,0.612722,1.29314,0,0,0.0756891,0,0.322643,0,0.649137,0,0.328411,0.030303,-0.333333,0.23088,0.456812,-4.12286,-5.92507,13.2994,0.735245,0.0178571,-5.17493,0,0,0,
25,0.115801,42.282,-2.40563,1.27596,0,0.561983,-0.150397,1.10686,0,-12.1642,0.143254,0.381126,3.19134,1.86047,-10.068,5.53267,0,76.0154,1.58204,-7.37934,-0.0364811,5.45588,1.4239,3.30887,7.03645,-190.977,5.53603,3.88727,11.188,0.232503,-14.5231,3.82609,0.677096,-0.0153008,0.383257,4.15213,0.161965,0.665705,5.36903,0.0950585,-0.0731162,-4.75763,0.81246,9.59411,0.40046,0.398505,-0.334848,0.461025,-3.35761,0.429657,2.81959,7.05034,0.813641,0.0242618,0.564795,0.0151515,0.172291,0.113492,0,-7.48232,0.283208,0.142957,0.00367394,0.149359,0,0.494819,0.30568,0.0485544,2.91165,0.027972,0.795373,1.35454,0.336872,0.380081,0,2.59921,3.88884,-1.08889,0,1.06079,0.768314,0.613704,0,0.278343,6.62374,0.219444,0,0.135832,-3.11753,1.86258,0,0,0.21746,0,0.0345689,0,0.390263,0,0.762207,0.047619,0.0816993,0.166667,0.657848,1.35323,15.6308,0.653729,1.30716,0.00395257,0.220919,0,0,0,
26,0.0119048,4.85699,1.53564,1.42919,0,0.466204,0.318558,0.616354,0,-6.13493,0.0318903,1.42001,1.69025,1.9459,2.86122,9.5365,0,44.1858,3.95713,-6.6654,2.32397,3.08512,2.20896,1.28274,11.8062,5.6511,-230.424,28.5299,4.72226,0.495466,2.95759,12.5789,4.78298,-0.372276,0.608649,0.656879,0.265716,1.80792,4.23891,0.687799,7.11915,1.77382,59.4404,-11.8061,0.134227,1.8083,0,0.055452,0.274123,-0.144658,5.13293,-4.38007,34.9053,0.0866605,2.38103,0,-4.56883,0,0.106949,2.28808,0.64927,0.191295,-0.0298898,0.460979,0,0.242173,0.412174,0.00395257,-11.8793,0.027972,1.50816,0.874198,0.181818,0.458774,0,1.00295,2.25178,0,0.407755,-11.5712,-6.9686,4.71037,0,5.99526,1.44079,0,0,0.780473,0.410091,0.8694,0,0,0.151321,0,0.329096,0,0.301587,0,0.713467,0.0205128,2.29919,0.0181818,0.215,1.06997,-13.6834,0.0175247,0.720682,0.00395257,0.827936,0,0,0,
27,0.00549451,4.01909,-25.6183,2.11132,0.380952,-8.97435,1.92598,9.11656,0,6.86896,0.292817,15.5093,2.12814,3.02334,2.80865,15.087,0,67.5813,16.0793,-13.0452,1.59138,4.29933,1.34039,2.17562,20.2424,3.56017,28.2516,-371.514,19.904,1.02095,5.5852,16.2026,6.93058,0.908825,0.2854,0.787277,1.03488,1.50031,1.82601,1.89572,1.08538,3.43277,4.76509,42.1852,1.91382,1.23477,0,0.348899,2.39783,0.0377924,6.12559,35.771,-13.2435,0.700376,-14.7372,0,-0.208648,0.0337302,0.3322,4.58142,0.41725,0,0.0209479,-6.00835,0,20.803,1.39193,2.34997,-18.9388,0.027972,4.74381,0.25078,0.707584,4.59998,0,2.14406,-11.95,0.0826896,4.63,-36.6714,6.17354,3.8954,0,11.3994,4.578,0.0477235,0,-7.33401,3.85841,17.5467,0,0,26.404,0,0.280357,0,-12.2469,0,1.2224,0.409524,6.75558,0.0181818,0.337805,-8.8267,6.28309,0.0121133,45.8796,0.0510684,0.768155,0,0,0,
